STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,SUSPENSION_PRESSURE_CUR_1,SUSPENSION_PRESSURE_CUR_2,SUSPENSION_PRESSURE_CUR_3,SUSPENSION_PRESSURE_CUR_4,time
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:27.758115
-100.00,18.00,190.00,530.00,0.58,2.63,3.10,0.08,14:06:27.967770
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:28.168330
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:28.368543
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:28.558833
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:28.757988
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:28.958180
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:29.158591
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:29.368753
-100.00,18.00,370.00,540.00,0.58,2.61,3.11,0.08,14:06:29.568748
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:29.758493
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:29.968759
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:30.168675
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:30.367947
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:30.568381
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:30.778089
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:30.977951
-100.00,18.00,180.00,520.00,0.58,2.61,3.11,0.08,14:06:31.218450
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:31.418237
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:31.618285
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:31.838639
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:32.048012
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:32.248255
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:32.448343
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:32.658432
-100.00,18.00,170.00,520.00,0.58,2.61,3.11,0.07,14:06:32.858769
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:33.058883
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:33.258480
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:33.458121
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:33.658685
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:33.858802
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:34.058082
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:34.259031
-100.00,18.00,180.00,530.00,0.58,2.61,3.11,0.08,14:06:34.448737
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:34.648724
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:34.858493
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:35.058249
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:35.268920
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:35.458133
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:35.668209
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:35.868624
-100.00,18.00,200.00,530.00,0.58,2.61,3.11,0.08,14:06:36.068510
-100.00,18.00,260.00,530.00,0.58,2.61,3.11,0.08,14:06:36.268710
-100.00,18.00,260.00,530.00,0.58,2.61,3.11,0.08,14:06:36.479021
-100.00,18.00,260.00,530.00,0.58,2.61,3.11,0.08,14:06:36.678613
-100.00,18.00,260.00,530.00,0.58,2.61,3.11,0.08,14:06:36.981953
-100.00,18.00,260.00,530.00,0.58,2.61,3.11,0.08,14:06:37.318642
-100.00,18.00,260.00,530.00,0.58,2.61,3.11,0.08,14:06:37.520270
-100.00,18.00,260.00,530.00,0.58,2.61,3.11,0.08,14:06:37.720557
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:37.969014
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:38.168832
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:38.378739
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:38.579077
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:38.818949
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:39.018865
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:39.218972
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:39.418964
-100.00,18.00,140.00,530.00,0.57,2.61,3.11,0.08,14:06:39.618701
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:39.828919
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:40.039111
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:40.258328
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:40.468367
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:40.668822
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:40.868964
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:41.068952
-89.00,18.00,880.00,520.00,0.58,2.60,3.10,0.08,14:06:41.279029
102.00,18.00,2460.00,520.00,0.58,2.60,3.11,0.07,14:06:41.479153
102.00,18.00,2460.00,520.00,0.58,2.60,3.11,0.07,14:06:41.719262
102.00,18.00,2460.00,520.00,0.58,2.60,3.11,0.07,14:06:41.929054
102.00,18.00,2460.00,520.00,0.58,2.60,3.11,0.07,14:06:42.158442
102.00,18.00,2460.00,520.00,0.58,2.60,3.11,0.07,14:06:42.358874
102.00,18.00,2460.00,520.00,0.58,2.60,3.11,0.07,14:06:42.558479
102.00,18.00,2460.00,520.00,0.58,2.60,3.11,0.07,14:06:42.760814
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:42.968614
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:43.178471
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:43.378827
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:43.619303
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:43.819128
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:44.018337
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:44.218851
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:44.418460
715.00,18.00,2830.00,530.00,0.58,2.60,3.11,0.07,14:06:44.619390
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:44.828475
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:45.029897
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:45.238898
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:45.459011
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:45.669276
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:45.878439
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:46.082351
701.00,18.00,1350.00,520.00,0.57,2.60,3.11,0.07,14:06:46.318821
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:46.519384
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:46.719368
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:46.929413
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:47.119303
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:47.318530
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:47.519073
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:47.731029
-162.00,18.00,2180.00,520.00,0.58,2.60,3.10,0.07,14:06:47.938686
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:48.138567
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:48.368547
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:48.568616
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:48.768854
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:48.968513
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:49.168676
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:49.379434
-379.00,18.00,2320.00,540.00,0.58,2.60,3.11,0.08,14:06:49.579176
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:49.779143
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:50.018630
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:50.219037
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:50.419115
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:50.619526
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:50.819055
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:51.029279
35.00,18.00,1470.00,520.00,0.57,2.60,3.11,0.08,14:06:51.228867
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:51.439318
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:51.638899
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:51.848940
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:52.069309
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:52.269020
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:52.469596
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:52.659184
-105.00,18.00,700.00,520.00,0.57,2.60,3.11,0.08,14:06:52.859033
-202.00,18.00,880.00,520.00,0.57,2.60,3.11,0.08,14:06:53.069282
-202.00,18.00,880.00,520.00,0.57,2.60,3.11,0.08,14:06:53.279502
-202.00,18.00,880.00,520.00,0.57,2.60,3.11,0.08,14:06:53.469264
-202.00,18.00,880.00,520.00,0.57,2.60,3.11,0.08,14:06:53.679437
-202.00,18.00,880.00,520.00,0.57,2.60,3.11,0.08,14:06:53.929257
