STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,STEERING_SERVO_TEMP_FRONT,STEERING_SERVO_TEMP_REAR,time
1,16,1120,110,63,61,19:19:41.987686
1,16,1120,110,63,61,19:19:42.027689
1,16,1120,110,63,61,19:19:42.037689
1,16,1120,110,63,61,19:19:42.067687
1,16,1120,110,63,61,19:19:42.077843
1,16,1120,110,63,61,19:19:42.087724
1,16,1120,110,63,61,19:19:42.127782
1,16,1120,110,63,61,19:19:42.137702
1,16,1120,110,63,61,19:19:42.167688
1,16,1120,110,63,61,19:19:42.177687
1,16,1120,110,63,61,19:19:42.187688
1,16,1120,110,63,61,19:19:42.227687
1,16,1120,110,63,61,19:19:42.267691
1,16,1120,110,63,61,19:19:42.277722
1,16,1120,130,63,61,19:19:42.287691
1,16,1120,130,63,61,19:19:42.347738
1,16,1120,130,63,61,19:19:42.377743
1,16,1120,130,63,61,19:19:42.387688
1,16,1120,130,63,61,19:19:42.427712
1,16,1120,130,63,61,19:19:42.439688
1,16,1120,70,63,61,19:19:42.467721
1,16,1120,70,63,61,19:19:42.477687
1,16,1120,70,63,61,19:19:42.487688
1,16,1120,70,63,61,19:19:42.527714
1,16,1120,70,63,61,19:19:42.539686
1,16,1120,70,63,61,19:19:42.567727
1,16,1110,80,63,61,19:19:42.578691
1,16,1110,80,63,61,19:19:42.587690
1,16,1110,80,63,61,19:19:42.627690
1,16,1110,80,63,61,19:19:42.639689
1,16,1110,80,63,61,19:19:42.667692
1,16,1110,80,63,61,19:19:42.677693
1,16,1130,80,63,61,19:19:42.687689
1,16,1130,80,63,61,19:19:42.727727
1,16,1130,80,63,61,19:19:42.738687
1,16,1130,80,63,61,19:19:42.778689
1,16,1130,80,63,61,19:19:42.787690
1,16,1130,80,63,61,19:19:42.827692
1,16,1130,90,63,61,19:19:42.839730
1,16,1130,90,63,61,19:19:42.867688
1,16,1130,90,63,61,19:19:42.877687
1,16,1130,90,63,61,19:19:42.887688
1,16,1130,90,63,61,19:19:42.927690
1,16,1130,90,63,61,19:19:42.938865
1,16,1120,100,63,61,19:19:42.967690
1,16,1120,100,63,61,19:19:42.977714
1,16,1120,100,63,61,19:19:42.987686
1,16,1120,100,63,61,19:19:43.027688
1,16,1120,100,63,61,19:19:43.039715
1,16,1120,100,63,61,19:19:43.068688
1,16,1120,80,63,61,19:19:43.077984
1,16,1120,80,63,61,19:19:43.087687
1,16,1120,80,63,61,19:19:43.128688
1,16,1120,80,63,61,19:19:43.139909
1,16,1120,80,63,61,19:19:43.167725
1,16,1120,80,63,61,19:19:43.177688
1,16,1120,60,63,61,19:19:43.187727
1,16,1120,60,63,61,19:19:43.227692
1,16,1120,60,63,61,19:19:43.237691
1,16,1120,60,63,61,19:19:43.268690
1,16,1120,60,63,61,19:19:43.287687
1,16,1120,60,63,61,19:19:43.337688
1,16,1120,90,63,61,19:19:43.377686
1,16,1120,90,63,61,19:19:43.387687
1,16,1120,90,63,61,19:19:43.427687
1,16,1120,90,63,61,19:19:43.437688
1,16,1120,90,63,61,19:19:43.467688
1,16,1120,90,63,61,19:19:43.477715
1,16,1120,140,63,61,19:19:43.487704
1,16,1120,140,63,61,19:19:43.527731
1,16,1120,140,63,61,19:19:43.537688
1,16,1120,140,63,61,19:19:43.568690
1,16,1120,140,63,61,19:19:43.578321
1,16,1120,140,63,61,19:19:43.588078
1,16,1110,130,63,61,19:19:43.628350
1,16,1110,130,63,61,19:19:43.638076
1,16,1110,130,63,61,19:19:43.668231
1,16,1110,130,63,61,19:19:43.678200
1,16,1110,130,63,61,19:19:43.688102
1,16,1110,130,63,61,19:19:43.728395
1,16,1120,100,63,61,19:19:43.738260
1,16,1120,100,63,61,19:19:43.758137
1,16,1120,100,63,61,19:19:43.778137
1,16,1120,100,63,61,19:19:43.828137
1,16,1120,100,63,61,19:19:43.838137
1,16,1120,100,63,61,19:19:43.868391
1,16,1120,100,63,61,19:19:43.878411
1,16,1120,100,63,61,19:19:43.888144
1,16,1120,100,63,61,19:19:43.928327
1,16,1120,100,63,61,19:19:43.938141
1,16,1120,100,63,61,19:19:43.968143
1,16,1120,100,63,61,19:19:43.978372
1,16,1120,110,63,61,19:19:43.988141
1,16,1120,110,63,61,19:19:44.028137
1,16,1120,110,63,61,19:19:44.038305
1,16,1120,110,63,61,19:19:44.058272
1,16,1120,110,63,61,19:19:44.078160
1,16,1120,110,63,61,19:19:44.088140
1,16,1120,100,63,61,19:19:44.128399
1,16,1120,100,63,61,19:19:44.138144
1,16,1120,100,63,61,19:19:44.158137
1,16,1120,100,63,61,19:19:44.178395
1,16,1120,100,63,61,19:19:44.188141
1,16,1120,100,63,61,19:19:44.228383
1,16,1120,110,63,61,19:19:44.238139
1,16,1120,110,63,61,19:19:44.258258
1,16,1120,110,63,61,19:19:44.278251
1,16,1120,110,63,61,19:19:44.288230
1,16,1120,110,63,61,19:19:44.368403
1,16,1120,110,63,61,19:19:44.388137
1,16,1120,150,63,61,19:19:44.428409
1,16,1120,150,63,61,19:19:44.438140
1,16,1120,150,63,61,19:19:44.458305
1,16,1120,150,63,61,19:19:44.478271
1,16,1120,150,63,61,19:19:44.488164
1,16,1120,150,63,61,19:19:44.528158
1,16,1120,120,63,61,19:19:44.538173
1,16,1120,120,63,61,19:19:44.558309
1,16,1120,120,63,61,19:19:44.578137
1,16,1120,120,63,61,19:19:44.588154
1,16,1120,120,63,61,19:19:44.628309
1,16,1120,120,63,61,19:19:44.638140
1,16,1120,120,63,61,19:19:44.658139
1,16,1120,120,63,61,19:19:44.678307
1,16,1120,120,63,61,19:19:44.688283
1,16,1120,120,63,61,19:19:44.728417
1,16,1120,120,63,61,19:19:44.738143
1,16,1120,120,63,61,19:19:44.758137
1,16,1120,90,63,61,19:19:44.778386
1,16,1120,90,63,61,19:19:44.788141
1,16,1120,90,63,61,19:19:44.828250
1,16,1120,90,63,61,19:19:44.858312
1,16,1120,90,63,61,19:19:44.878165
1,16,1120,90,63,61,19:19:44.888147
1,16,1120,60,63,61,19:19:44.928184
1,16,1120,60,63,61,19:19:44.938153
1,16,1120,60,63,61,19:19:44.958310
1,16,1120,60,63,61,19:19:44.978291
1,16,1120,60,63,61,19:19:44.988193
1,16,1120,60,63,61,19:19:45.028403
1,16,1110,80,63,61,19:19:45.038194
1,16,1110,80,63,61,19:19:45.058462
1,16,1110,80,63,61,19:19:45.078461
1,16,1110,80,63,61,19:19:45.088194
1,16,1110,80,63,61,19:19:45.128199
1,16,1110,80,63,61,19:19:45.138225
1,16,1120,80,63,61,19:19:45.158466
1,16,1120,80,63,61,19:19:45.178469
1,16,1120,80,63,61,19:19:45.188399
1,16,1120,80,63,61,19:19:45.228432
1,16,1120,80,63,61,19:19:45.239423
1,16,1120,80,63,61,19:19:45.268437
1,16,1120,100,63,61,19:19:45.278415
1,16,1120,100,63,61,19:19:45.288232
1,16,1120,100,63,61,19:19:45.338192
1,16,1120,100,63,61,19:19:45.388330
1,16,1120,100,63,61,19:19:45.428234
1,16,1120,100,63,61,19:19:45.438193
1,16,1120,120,63,61,19:19:45.458202
1,16,1120,120,63,61,19:19:45.478461
1,16,1120,120,63,61,19:19:45.488193
1,16,1120,120,63,61,19:19:45.528192
1,16,1120,120,63,61,19:19:45.538191
1,16,1120,120,63,61,19:19:45.558466
1,16,1120,150,63,61,19:19:45.578191
1,16,1120,150,63,61,19:19:45.588193
1,16,1120,150,63,61,19:19:45.628355
1,16,1120,150,63,61,19:19:45.638191
1,16,1120,150,63,61,19:19:45.658532
1,16,1120,150,63,61,19:19:45.678324
1,16,1120,110,63,61,19:19:45.688350
1,16,1120,110,63,61,19:19:45.728313
1,16,1120,110,63,61,19:19:45.738327
1,16,1120,110,63,61,19:19:45.758269
1,16,1120,110,63,61,19:19:45.778536
1,16,1120,110,63,61,19:19:45.788487
1,16,1120,130,63,61,19:19:45.827661
1,16,1120,130,63,61,19:19:45.837628
1,16,1120,130,63,61,19:19:45.857661
1,16,1120,130,63,61,19:19:45.888664
1,16,1120,130,63,61,19:19:45.927894
1,16,1120,130,63,61,19:19:45.938661
1,16,1110,130,63,61,19:19:45.957655
1,16,1110,130,63,61,19:19:45.977737
1,16,1110,130,63,61,19:19:45.988629
1,16,1110,130,63,61,19:19:46.027912
1,16,1110,130,63,61,19:19:46.038628
1,16,1110,130,63,61,19:19:46.058643
1,16,1110,120,63,61,19:19:46.077655
1,16,1110,120,63,61,19:19:46.087631
1,16,1110,120,63,61,19:19:46.127662
1,16,1110,120,63,61,19:19:46.137628
1,16,1110,120,63,61,19:19:46.157664
1,16,1110,120,63,61,19:19:46.178678
1,16,1110,160,63,61,19:19:46.187627
1,16,1110,160,63,61,19:19:46.227896
1,16,1110,160,63,61,19:19:46.237626
1,16,1110,160,63,61,19:19:46.258628
1,16,1110,160,63,61,19:19:46.278629
1,16,1110,160,63,61,19:19:46.288627
1,16,1110,140,63,61,19:19:46.337681
1,16,1110,140,63,61,19:19:46.368010
1,16,1110,140,63,61,19:19:46.427782
1,16,1110,140,63,61,19:19:46.437744
1,16,1110,140,63,61,19:19:46.457774
1,16,1110,140,63,61,19:19:46.477805
1,16,1120,120,63,61,19:19:46.487770
1,16,1120,120,63,61,19:19:46.527871
1,16,1120,120,63,61,19:19:46.537741
1,16,1120,120,63,61,19:19:46.557913
1,16,1120,120,63,61,19:19:46.577896
1,16,1120,120,63,61,19:19:46.587740
1,16,1110,90,63,61,19:19:46.627767
1,16,1110,90,63,61,19:19:46.637739
1,16,1110,90,63,61,19:19:46.657739
1,16,1110,90,63,61,19:19:46.677775
1,16,1110,90,63,61,19:19:46.687741
