STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,time
1002.00,-990.00,1240.00,620.00,15:20:27.633296
1002.00,-991.00,1250.00,820.00,15:20:27.840609
1002.00,-991.00,1250.00,820.00,15:20:28.050602
1002.00,-991.00,1250.00,820.00,15:20:28.261110
1002.00,-991.00,1250.00,820.00,15:20:28.470539
1002.00,-1005.00,1250.00,1030.00,15:20:28.685313
1002.00,-1005.00,1250.00,1030.00,15:20:28.931171
1002.00,-1005.00,1250.00,1030.00,15:20:29.140513
1002.00,-1005.00,1250.00,1030.00,15:20:29.363230
1002.00,-1005.00,1250.00,1000.00,15:20:29.560709
1002.00,-1005.00,1250.00,1000.00,15:20:29.771462
1002.00,-1005.00,1250.00,1000.00,15:20:29.971203
1002.00,-1005.00,1250.00,1000.00,15:20:30.171328
1002.00,-1004.00,1250.00,1000.00,15:20:30.372648
1002.00,-1004.00,1250.00,1000.00,15:20:30.590462
1002.00,-1004.00,1250.00,1000.00,15:20:30.861550
1002.00,-1004.00,1250.00,1000.00,15:20:31.060654
1002.00,-1004.00,1250.00,990.00,15:20:31.260998
1002.00,-1004.00,1250.00,990.00,15:20:31.470909
1002.00,-1004.00,1250.00,990.00,15:20:31.673465
1002.00,-1004.00,1250.00,990.00,15:20:31.891453
1002.00,-999.00,1250.00,790.00,15:20:32.133030
1002.00,-999.00,1250.00,790.00,15:20:32.351356
1002.00,-999.00,1250.00,790.00,15:20:32.561160
1002.00,-999.00,1250.00,790.00,15:20:32.760522
1002.00,-995.00,1250.00,720.00,15:20:32.970650
1002.00,-995.00,1250.00,720.00,15:20:33.170949
1002.00,-995.00,1250.00,720.00,15:20:33.450983
1002.00,-995.00,1250.00,720.00,15:20:33.661137
1002.00,-995.00,1250.00,2650.00,15:20:33.861334
1002.00,-995.00,1250.00,2650.00,15:20:34.061479
1002.00,-995.00,1250.00,2650.00,15:20:34.260867
1002.00,-995.00,1250.00,2650.00,15:20:34.471255
1002.00,-957.00,1250.00,3570.00,15:20:34.674966
1002.00,-957.00,1250.00,3570.00,15:20:34.871356
1002.00,-957.00,1250.00,3570.00,15:20:35.100806
1002.00,-957.00,1250.00,3570.00,15:20:35.341253
1002.00,-979.00,1060.00,3520.00,15:20:35.550967
1002.00,-979.00,1060.00,3520.00,15:20:35.771369
1002.00,-979.00,1060.00,3520.00,15:20:35.970648
1002.00,-979.00,1060.00,3520.00,15:20:36.171624
1002.00,-979.00,510.00,3540.00,15:20:36.371106
1002.00,-979.00,510.00,3540.00,15:20:36.582894
1002.00,-979.00,510.00,3540.00,15:20:36.812162
1002.00,-979.00,510.00,3540.00,15:20:37.023781
948.00,-979.00,870.00,2520.00,15:20:37.241743
948.00,-979.00,870.00,2520.00,15:20:37.440853
948.00,-979.00,870.00,2520.00,15:20:37.650806
948.00,-979.00,870.00,2520.00,15:20:37.861730
830.00,-810.00,1200.00,2870.00,15:20:38.060640
830.00,-810.00,1200.00,2870.00,15:20:38.261654
830.00,-810.00,1200.00,2870.00,15:20:38.475658
301.00,-676.00,3030.00,5430.00,15:20:38.690248
301.00,-676.00,3030.00,5430.00,15:20:38.943522
301.00,-676.00,3030.00,5430.00,15:20:39.141674
301.00,-676.00,3030.00,5430.00,15:20:39.340872
301.00,-676.00,3030.00,5430.00,15:20:39.541489
220.00,-533.00,4370.00,5740.00,15:20:39.761708
220.00,-533.00,4370.00,5740.00,15:20:39.971790
220.00,-533.00,4370.00,5740.00,15:20:40.161524
220.00,-533.00,4370.00,5740.00,15:20:40.371751
166.00,-733.00,4810.00,4380.00,15:20:40.571479
166.00,-733.00,4810.00,4380.00,15:20:40.771766
166.00,-733.00,4810.00,4380.00,15:20:40.983667
153.00,-490.00,4770.00,5630.00,15:20:41.231732
153.00,-490.00,4770.00,5630.00,15:20:41.472432
153.00,-490.00,4770.00,5630.00,15:20:41.695463
153.00,-490.00,4770.00,5630.00,15:20:41.941916
153.00,-490.00,4770.00,5630.00,15:20:42.152583
153.00,-489.00,3210.00,5860.00,15:20:42.351509
153.00,-489.00,3210.00,5860.00,15:20:42.541873
153.00,-489.00,3210.00,5860.00,15:20:42.848914
153.00,-489.00,3210.00,5860.00,15:20:43.171047
186.00,-400.00,3210.00,5820.00,15:20:43.371388
186.00,-400.00,3210.00,5820.00,15:20:43.584133
186.00,-400.00,3210.00,5820.00,15:20:43.851728
186.00,-400.00,3210.00,5820.00,15:20:44.061835
153.00,-182.00,3580.00,5770.00,15:20:44.261454
153.00,-182.00,3580.00,5770.00,15:20:44.471943
153.00,-182.00,3580.00,5770.00,15:20:44.671277
153.00,-182.00,3580.00,5770.00,15:20:44.871142
48.00,-28.00,3640.00,5800.00,15:20:45.071266
48.00,-28.00,3640.00,5800.00,15:20:45.286516
48.00,-28.00,3640.00,5800.00,15:20:45.486853
48.00,-28.00,3640.00,5800.00,15:20:45.789147
-53.00,-215.00,3350.00,5800.00,15:20:46.111776
-53.00,-215.00,3350.00,5800.00,15:20:46.354197
-53.00,-215.00,3350.00,5800.00,15:20:46.571900
-53.00,-215.00,3350.00,5800.00,15:20:46.772571
-52.00,-218.00,0.00,0.00,15:20:46.976724
-52.00,-218.00,0.00,0.00,15:20:47.177373
-52.00,-218.00,0.00,0.00,15:20:47.393726
-52.00,-218.00,0.00,0.00,15:20:47.642274
-46.00,-49.00,3090.00,3940.00,15:20:47.852165
-46.00,-49.00,3090.00,3940.00,15:20:48.051693
-46.00,-49.00,3090.00,3940.00,15:20:48.251106
-46.00,-49.00,3090.00,3940.00,15:20:48.462104
-148.00,132.00,3750.00,5020.00,15:20:48.661734
-148.00,132.00,3750.00,5020.00,15:20:48.871962
-148.00,132.00,3750.00,5020.00,15:20:49.061705
-148.00,132.00,3750.00,5020.00,15:20:49.251223
-242.00,301.00,4520.00,2470.00,15:20:49.452251
-242.00,301.00,4520.00,2470.00,15:20:49.662837
-242.00,301.00,4520.00,2470.00,15:20:49.871443
-242.00,301.00,4520.00,2470.00,15:20:50.063679
-721.00,395.00,5740.00,5300.00,15:20:50.271944
-721.00,395.00,5740.00,5300.00,15:20:50.471340
-721.00,395.00,5740.00,5300.00,15:20:50.689865
-721.00,395.00,5740.00,5300.00,15:20:50.932467
-930.00,684.00,2730.00,5790.00,15:20:51.141531
-930.00,684.00,2730.00,5790.00,15:20:51.352308
-930.00,684.00,2730.00,5790.00,15:20:51.578711
-930.00,684.00,2730.00,5790.00,15:20:51.790668
-967.00,773.00,2740.00,3870.00,15:20:52.042533
-967.00,773.00,2740.00,3870.00,15:20:52.264649
-967.00,773.00,2740.00,3870.00,15:20:52.472042
-967.00,773.00,2740.00,3870.00,15:20:52.672078
-993.00,725.00,2300.00,5480.00,15:20:52.882471
-993.00,725.00,2300.00,5480.00,15:20:53.081968
-993.00,725.00,2300.00,5480.00,15:20:53.284068
-993.00,725.00,2300.00,5480.00,15:20:53.484293
-997.00,905.00,1980.00,5580.00,15:20:53.732292
-997.00,905.00,1980.00,5580.00,15:20:53.943293
-997.00,905.00,1980.00,5580.00,15:20:54.152420
-997.00,905.00,1980.00,5580.00,15:20:54.354084
-1001.00,677.00,1690.00,5090.00,15:20:54.561753
-1001.00,677.00,1690.00,5090.00,15:20:54.771755
-1001.00,677.00,1690.00,5090.00,15:20:54.972302
-1001.00,677.00,1690.00,5090.00,15:20:55.186374
-1003.00,772.00,1150.00,4590.00,15:20:55.386378
-1003.00,772.00,1150.00,4590.00,15:20:55.592467
-1003.00,772.00,1150.00,4590.00,15:20:55.851734
-1003.00,772.00,1150.00,4590.00,15:20:56.073880
-1002.00,965.00,1080.00,4270.00,15:20:56.262007
-1002.00,965.00,1080.00,4270.00,15:20:56.452292
-1002.00,965.00,1080.00,4270.00,15:20:56.673013
-1002.00,965.00,1080.00,4270.00,15:20:56.886274
-1002.00,967.00,1070.00,4130.00,15:20:57.085092
-1002.00,967.00,1070.00,4130.00,15:20:57.284461
-1002.00,967.00,1070.00,4130.00,15:20:57.484527
-1002.00,967.00,1070.00,4130.00,15:20:57.732584
-1002.00,973.00,1070.00,4010.00,15:20:57.941917
-1002.00,973.00,1070.00,4010.00,15:20:58.141950
-1002.00,973.00,1070.00,4010.00,15:20:58.341502
-1002.00,973.00,1070.00,4010.00,15:20:58.552561
-1008.00,974.00,980.00,4010.00,15:20:58.788194
-1008.00,974.00,980.00,4010.00,15:20:58.987153
-1008.00,974.00,980.00,4010.00,15:20:59.252681
-1008.00,974.00,980.00,4010.00,15:20:59.456773
-1002.00,561.00,910.00,5180.00,15:20:59.654556
-1002.00,561.00,910.00,5180.00,15:20:59.852521
-1002.00,561.00,910.00,5180.00,15:21:00.062356
-1002.00,561.00,910.00,5180.00,15:21:00.262581
-1001.00,971.00,910.00,4270.00,15:21:00.472434
-1001.00,971.00,910.00,4270.00,15:21:00.672310
-1001.00,971.00,910.00,4270.00,15:21:00.872370
-1001.00,971.00,910.00,4270.00,15:21:01.072405
-1001.00,991.00,910.00,3440.00,15:21:01.272554
-1001.00,991.00,910.00,3440.00,15:21:01.482517
-1001.00,991.00,910.00,3440.00,15:21:01.684712
-1001.00,1006.00,910.00,3000.00,15:21:01.932829
-1001.00,1006.00,910.00,3000.00,15:21:02.143381
-1001.00,1006.00,910.00,3000.00,15:21:02.355124
-1001.00,1006.00,910.00,3000.00,15:21:02.562872
-1001.00,1006.00,910.00,3000.00,15:21:02.763341
-1002.00,1017.00,910.00,2520.00,15:21:02.962452
-1002.00,1017.00,910.00,2520.00,15:21:03.172691
-1002.00,1017.00,910.00,2520.00,15:21:03.372395
-1002.00,1017.00,910.00,2520.00,15:21:03.572560
-1001.00,1016.00,1220.00,600.00,15:21:03.772259
-1001.00,1016.00,1220.00,600.00,15:21:03.984629
-1001.00,1016.00,1220.00,600.00,15:21:04.186643
-985.00,1027.00,2020.00,190.00,15:21:04.455744
-985.00,1027.00,2020.00,190.00,15:21:04.652202
-985.00,1027.00,2020.00,190.00,15:21:04.892415
-985.00,1027.00,2020.00,190.00,15:21:05.122447
-985.00,1027.00,2020.00,190.00,15:21:05.343024
-1003.00,1023.00,1100.00,400.00,15:21:05.552466
-1003.00,1023.00,1100.00,400.00,15:21:05.762751
-1003.00,1023.00,1100.00,400.00,15:21:05.962627
-1003.00,1023.00,1100.00,400.00,15:21:06.162594
-999.00,1022.00,1450.00,260.00,15:21:06.372694
-999.00,1022.00,1450.00,260.00,15:21:06.572401
-999.00,1022.00,1450.00,260.00,15:21:06.772373
-1003.00,1021.00,1210.00,260.00,15:21:07.032841
-1003.00,1021.00,1210.00,260.00,15:21:07.243066
-1003.00,1021.00,1210.00,260.00,15:21:07.452434
-1003.00,1021.00,1210.00,260.00,15:21:07.653658
-1003.00,1021.00,1210.00,260.00,15:21:07.852215
-1002.00,1021.00,830.00,270.00,15:21:08.063421
-1002.00,1021.00,830.00,270.00,15:21:08.272852
-1002.00,1021.00,830.00,270.00,15:21:08.472379
-1002.00,1021.00,830.00,270.00,15:21:08.672825
-1002.00,1019.00,810.00,390.00,15:21:08.886539
-1002.00,1019.00,810.00,390.00,15:21:09.085306
-1002.00,1019.00,810.00,390.00,15:21:09.284432
-1002.00,1012.00,810.00,520.00,15:21:09.532990
-1002.00,1012.00,810.00,520.00,15:21:09.773324
-1002.00,1012.00,810.00,520.00,15:21:09.972674
-1002.00,1012.00,810.00,520.00,15:21:10.172861
-1002.00,1012.00,810.00,520.00,15:21:10.372123
-1002.00,1011.00,810.00,540.00,15:21:10.572064
-1002.00,1011.00,810.00,540.00,15:21:10.773039
-1002.00,1011.00,810.00,540.00,15:21:10.972833
-1002.00,1011.00,810.00,540.00,15:21:11.172799
-1002.00,1011.00,810.00,530.00,15:21:11.372806
-1002.00,1011.00,810.00,530.00,15:21:11.572805
-1002.00,1011.00,810.00,530.00,15:21:11.787126
-1002.00,1011.00,810.00,520.00,15:21:12.032631
-1002.00,1011.00,810.00,520.00,15:21:12.253133
-1002.00,1011.00,810.00,520.00,15:21:12.473502
-1002.00,1011.00,810.00,520.00,15:21:12.674787
-1002.00,1011.00,810.00,520.00,15:21:12.872408
-1002.00,1011.00,800.00,520.00,15:21:13.084977
-1002.00,1011.00,800.00,520.00,15:21:13.287136
-1002.00,1011.00,800.00,520.00,15:21:13.483736
-1002.00,1011.00,800.00,520.00,15:21:13.684703
-1002.00,1011.00,810.00,510.00,15:21:13.988784
-1002.00,1011.00,810.00,510.00,15:21:14.332949
-1002.00,1011.00,810.00,510.00,15:21:14.572967
-1002.00,1011.00,810.00,510.00,15:21:14.785252
-1002.00,1016.00,810.00,1680.00,15:21:14.985582
-1002.00,1016.00,810.00,1680.00,15:21:15.194032
-1002.00,1016.00,810.00,1680.00,15:21:15.423494
-1002.00,1016.00,810.00,1680.00,15:21:15.644712
-1002.00,1015.00,810.00,1620.00,15:21:15.854960
-1002.00,1015.00,810.00,1620.00,15:21:16.062454
-1002.00,1015.00,810.00,1620.00,15:21:16.278783
-1002.00,1015.00,810.00,1620.00,15:21:16.484309
-1002.00,1016.00,810.00,1610.00,15:21:16.687618
-1002.00,1016.00,810.00,1610.00,15:21:16.923527
-1002.00,1016.00,810.00,1610.00,15:21:17.163051
-1002.00,1016.00,810.00,1610.00,15:21:17.372828
-1002.00,1016.00,810.00,1600.00,15:21:17.572549
-1002.00,1016.00,810.00,1600.00,15:21:17.773381
-1002.00,1016.00,810.00,1600.00,15:21:17.985223
-1002.00,1016.00,810.00,1600.00,15:21:18.184715
-996.00,1016.00,720.00,850.00,15:21:18.386984
-996.00,1016.00,720.00,850.00,15:21:18.673455
-996.00,1016.00,720.00,850.00,15:21:19.022804
-996.00,1016.00,720.00,850.00,15:21:19.233335
-704.00,1016.00,2210.00,3970.00,15:21:19.442528
-704.00,1016.00,2210.00,3970.00,15:21:19.673695
-704.00,1016.00,2210.00,3970.00,15:21:19.873371
-704.00,1016.00,2210.00,3970.00,15:21:20.085289
-239.00,159.00,1790.00,2010.00,15:21:20.285363
-239.00,159.00,1790.00,2010.00,15:21:20.523186
-239.00,159.00,1790.00,2010.00,15:21:20.752424
-239.00,159.00,1790.00,2010.00,15:21:20.962620
-68.00,65.00,1340.00,1430.00,15:21:21.163063
-68.00,65.00,1340.00,1430.00,15:21:21.363225
-68.00,65.00,1340.00,1430.00,15:21:21.563243
-68.00,65.00,1340.00,1430.00,15:21:21.772619
-58.00,57.00,1010.00,1200.00,15:21:21.973229
-58.00,57.00,1010.00,1200.00,15:21:22.185945
-58.00,57.00,1010.00,1200.00,15:21:22.423224
-58.00,57.00,1010.00,1200.00,15:21:22.643487
-52.00,52.00,970.00,1020.00,15:21:22.873647
-52.00,52.00,970.00,1020.00,15:21:23.085897
-52.00,52.00,970.00,1020.00,15:21:23.285155
-52.00,52.00,970.00,1020.00,15:21:23.485505
-52.00,49.00,950.00,950.00,15:21:23.732665
-52.00,49.00,950.00,950.00,15:21:23.952768
-52.00,49.00,950.00,950.00,15:21:24.163418
-52.00,49.00,950.00,950.00,15:21:24.363089
-52.00,49.00,940.00,950.00,15:21:24.563104
-52.00,49.00,940.00,950.00,15:21:24.773317
-52.00,49.00,940.00,950.00,15:21:24.973251
-52.00,49.00,940.00,950.00,15:21:25.173346
-52.00,49.00,930.00,950.00,15:21:25.372841
-52.00,49.00,930.00,950.00,15:21:25.572654
-52.00,49.00,930.00,950.00,15:21:25.785237
-52.00,49.00,930.00,950.00,15:21:25.984772
-50.00,49.00,910.00,940.00,15:21:26.185026
-50.00,49.00,910.00,940.00,15:21:26.423126
-50.00,49.00,910.00,940.00,15:21:26.623315
-50.00,49.00,910.00,940.00,15:21:26.843788
-49.00,48.00,890.00,940.00,15:21:27.074155
-49.00,48.00,890.00,940.00,15:21:27.332902
-49.00,48.00,890.00,940.00,15:21:27.586175
-49.00,48.00,890.00,940.00,15:21:27.834192
-49.00,49.00,880.00,950.00,15:21:28.063765
-49.00,49.00,880.00,950.00,15:21:28.285532
-49.00,49.00,880.00,950.00,15:21:28.524161
-49.00,49.00,880.00,950.00,15:21:28.753040
-49.00,48.00,890.00,940.00,15:21:28.963389
-49.00,48.00,890.00,940.00,15:21:29.173551
-49.00,48.00,890.00,940.00,15:21:29.373684
-49.00,48.00,890.00,940.00,15:21:29.572953
-49.00,48.00,890.00,940.00,15:21:29.773105
-49.00,48.00,890.00,940.00,15:21:29.986243
-49.00,48.00,890.00,940.00,15:21:30.186034
-49.00,48.00,890.00,940.00,15:21:30.385057
-49.00,49.00,890.00,940.00,15:21:30.585665
-49.00,49.00,890.00,940.00,15:21:30.825650
-49.00,49.00,890.00,940.00,15:21:31.025929
-49.00,49.00,890.00,940.00,15:21:31.224558
-49.00,49.00,890.00,950.00,15:21:31.443471
-49.00,49.00,890.00,950.00,15:21:31.663050
-49.00,49.00,890.00,950.00,15:21:31.885496
-49.00,49.00,890.00,950.00,15:21:32.086343
-47.00,48.00,640.00,920.00,15:21:32.286207
-47.00,48.00,640.00,920.00,15:21:32.533769
-47.00,48.00,640.00,920.00,15:21:32.743742
-47.00,48.00,640.00,920.00,15:21:32.954254
-48.00,47.00,580.00,920.00,15:21:33.193228
-48.00,47.00,580.00,920.00,15:21:33.428114
-48.00,47.00,580.00,920.00,15:21:33.634420
-48.00,47.00,580.00,920.00,15:21:33.873636
-48.00,64.00,580.00,420.00,15:21:34.074574
-48.00,64.00,580.00,420.00,15:21:34.273771
-48.00,64.00,580.00,420.00,15:21:34.473735
-48.00,64.00,580.00,420.00,15:21:34.673654
-48.00,64.00,580.00,250.00,15:21:34.873594
-48.00,64.00,580.00,250.00,15:21:35.134298
-48.00,64.00,580.00,250.00,15:21:35.343265
-48.00,64.00,580.00,250.00,15:21:35.563265
-48.00,64.00,580.00,510.00,15:21:35.763300
-48.00,64.00,580.00,510.00,15:21:35.973141
-48.00,64.00,580.00,510.00,15:21:36.176103
-48.00,64.00,580.00,510.00,15:21:36.376173
-48.00,64.00,580.00,330.00,15:21:36.584515
-48.00,64.00,580.00,330.00,15:21:36.786467
-48.00,64.00,580.00,330.00,15:21:36.985417
-48.00,64.00,580.00,330.00,15:21:37.224063
-48.00,64.00,580.00,280.00,15:21:37.423714
-48.00,64.00,580.00,280.00,15:21:37.633882
-48.00,64.00,580.00,280.00,15:21:37.843669
-48.00,64.00,580.00,280.00,15:21:38.064010
-48.00,64.00,580.00,290.00,15:21:38.273743
-48.00,64.00,580.00,290.00,15:21:38.473742
-48.00,64.00,580.00,290.00,15:21:38.688560
-48.00,64.00,580.00,290.00,15:21:38.888513
-48.00,64.00,570.00,210.00,15:21:39.087940
-48.00,64.00,570.00,210.00,15:21:39.288762
-48.00,64.00,570.00,210.00,15:21:39.523556
-48.00,64.00,570.00,210.00,15:21:39.735329
-48.00,64.00,580.00,240.00,15:21:39.924051
